Tag:,Freq:
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_SummaryOfIncomeTaxContingenciesTextBlock', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfDeferredTaxAssetsAndLiabilitiesTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfEffectiveIncomeTaxRateReconciliationTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfIncomeBeforeIncomeTaxDomesticAndForeignTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_SummaryOfIncomeTaxContingenciesTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6697509664"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DisaggregationOfRevenueTableTextBlock', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RevenueFromExternalCustomersByGeographicAreasTableTextBlock', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ReconciliationOfAssetsFromSegmentToConsolidatedTextBlock', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ReconciliationOfOtherSignificantReconcilingItemsFromSegmentsToConsolidatedTextBlock', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DisaggregationOfRevenueTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_LongLivedAssetsByGeographicAreasTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ReconciliationOfAssetsFromSegmentToConsolidatedTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ReconciliationOfOtherSignificantReconcilingItemsFromSegmentsToConsolidatedTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueFromExternalCustomersByGeographicAreasTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784142448"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ScheduleOfQuarterlyFinancialInformationTableTextBlock', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfQuarterlyFinancialInformationTableTextBlock"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6784126736"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_NumberOfOperatingSegments', window );"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NumberOfOperatingSegments"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6787853712"">",1
"<th class=""th"" colspan=""8"">",9
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_IncrementalCommonSharesAttributableToShareBasedPaymentArrangements"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779068352"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ContractWithCustomerRefundLiability', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_srt_ValuationAndQualifyingAccountsDisclosureLineItems', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ContractWithCustomerRightToRecoverProduct', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ValuationAllowancesAndReservesTypeAxis=us-gaap_SalesReturnsAndAllowancesMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ValuationAllowancesAndReservesChargedToCostAndExpense', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ValuationAllowancesAndReservesDeductions', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ValuationAndQualifyingAccountsDisclosureLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerRefundLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerRightToRecoverProduct"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesChargedToCostAndExpense"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesDeductions"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ValuationAllowancesAndReservesTypeAxis=us-gaap_SalesReturnsAndAllowancesMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939583824"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AdvertisingExpense', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdvertisingExpense"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794297744"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ForeignCurrencyTransactionGainLossBeforeTax', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DerivativeLineItems', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EquitySecuritiesFvNiGainLoss', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DerivativeInstrumentRiskAxis=us-gaap_WarrantMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DerivativeGainLossOnDerivativeNet', window );"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeGainLossOnDerivativeNet"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNiGainLoss"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ForeignCurrencyTransactionGainLossBeforeTax"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeInstrumentRiskAxis=us-gaap_WarrantMember"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6778595104"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_FairValueBalanceSheetGroupingFinancialStatementCaptionsLineItems', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_FairValueByFairValueHierarchyLevelAxis=us-gaap_FairValueInputsLevel2Member', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DerivativeAssets', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DerivativeAssets"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueBalanceSheetGroupingFinancialStatementCaptionsLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueByFairValueHierarchyLevelAxis=us-gaap_FairValueInputsLevel2Member"" style=""display: none;"">",2
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779458848"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccountsNotesAndLoansReceivableLineItems', window );"">",4
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AllowanceForDoubtfulAccountsReceivableCurrent', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ProvisionForDoubtfulAccounts', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AllowanceForDoubtfulAccountsReceivableWriteOffs', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_TradeAccountsReceivableMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=amzn_VendorAccountsReceivableMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_LoansReceivableMember', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesAndLoansReceivableLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AllowanceForDoubtfulAccountsReceivableCurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AllowanceForDoubtfulAccountsReceivableWriteOffs"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ProvisionForDoubtfulAccounts"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_TradeAccountsReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=amzn_VendorAccountsReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis=us-gaap_LoansReceivableMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794323952"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_BuildingMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentLineItems', window );"">",11
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentUsefulLife', window );"">",6
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_TechnologyEquipmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_ComputerEquipmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_MachineryAndEquipmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_srt_RangeAxis=srt_MinimumMember', window );"">",5
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_srt_RangeAxis=srt_MaximumMember', window );"">",5
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentLineItems"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentUsefulLife"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_BuildingMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_TechnologyEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_ComputerEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_MachineryAndEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RangeAxis=srt_MinimumMember"" style=""display: none;"">",6
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_OtherMachineryAndEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RangeAxis=srt_MaximumMember"" style=""display: none;"">",6
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_GoodwillImpairmentLoss', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_GoodwillImpairmentLoss"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6928619232"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_OtherAssetsLineItems', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_OtherAssetAmortizationPeriod', window );"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetAmortizationPeriod"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetsLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_OtherAssetsAxis=amzn_DigitalVideoandMusicContentMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6939540720"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EmployeeRelatedLiabilitiesCurrentAndNoncurrent', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccruedLiabilitiesForUnredeeemedGiftCards', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccruedLiabilitiesForUnredeeemedGiftCards"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EmployeeRelatedLiabilitiesCurrentAndNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6698028688"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ContractWithCustomerLiability', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ContractWithCustomerLiabilityRevenueRecognized', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ContractWithCustomerLiabilityNoncurrent', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RevenueRemainingPerformanceObligation', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RevenueRemainingPerformanceObligationExpectedTimingOfSatisfactionPeriod1', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiabilityNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ContractWithCustomerLiabilityRevenueRecognized"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueRemainingPerformanceObligation"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueRemainingPerformanceObligationExpectedTimingOfSatisfactionPeriod1"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6783985488"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_TranslationAdjustmentFunctionalToReportingCurrencyIncreaseDecreaseGrossOfTax"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6794959520"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleLineItems', window );"">",7
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_Netchangeincashcashequivalentsandrestrictedcash', window );"">",3
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201409Member', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201616Member', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_srt_RestatementAxis=srt_ScenarioPreviouslyReportedMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_srt_RestatementAxis=srt_RestatementAdjustmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis=us-gaap_DifferenceBetweenRevenueGuidanceInEffectBeforeAndAfterTopic606Member', window );"">",3
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RevenueInitialApplicationPeriodCumulativeEffectTransitionLineItems', window );"">",3
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_Revenues', window );"">",3
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Netchangeincashcashequivalentsandrestrictedcash"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_NewAccountingPronouncementsOrChangeInAccountingPrincipleLineItems"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RevenueInitialApplicationPeriodCumulativeEffectTransitionLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_Revenues"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201409Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201616Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RestatementAxis=srt_ScenarioPreviouslyReportedMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_RestatementAxis=srt_RestatementAdjustmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201618Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_InitialApplicationPeriodCumulativeEffectTransitionAxis=us-gaap_DifferenceBetweenRevenueGuidanceInEffectBeforeAndAfterTopic606Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=amzn_ServiceSubscriptionMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=amzn_ProductSubscriptionMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_srt_ProductOrServiceAxis=us-gaap_ServiceOtherMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779133344"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_FinanceLeasedAssetsGross', window );"">",3
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201602Member', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_OperatingLeaseRightOfUseAsset', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_OperatingLeaseLiability', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_Buildtosuitassets', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_Buildtosuitliabilities', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Buildtosuitassets"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_Buildtosuitliabilities"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_FinanceLeasedAssetsGross"" style=""display: none;"">",2
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OperatingLeaseLiability"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_OperatingLeaseRightOfUseAsset"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AdjustmentsForNewAccountingPronouncementsAxis=us-gaap_AccountingStandardsUpdate201602Member"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6795735600"">",1
"<th class=""th"" colspan=""2"">",3
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_ScheduleOfInvestmentsLineItems', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_Cash', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_CashCashEquivalentsAndDebtAvailableForSaleSecuritiesAmortizedCostBasisAbstract', window );"">",8
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_CashCashEquivalentsAndShortTermInvestmentsAmortizedCostBasis', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_GrossUnrealizedGainsAbstract', window );"">",8
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_EquitySecuritiesFVNIandDebtSecuritiesAvailableforsaleAccumulatedGrossUnrealizedGainbeforetax', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_GrossUnrealizedLossesAbstract', window );"">",8
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax', window );"">",6
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_CashCashEquivalentsAndShortTermInvestmentsAbstract', window );"">",8
